0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
18.218,18.0941,17.8361,17.8975,18.4807,20.6483,23.8217,24.3184,24.3898,24.2082,23.9639,23.9863,24.6744,24.9316,25.5256,26.5109,26.8631,27.2016,27.8843,27.5429,26.5041,25.3256,23.9233,22.5856,21.8402,21.3553,21.278,21.375,21.1517,21.0317,22.2932,23.7623,25.1355,25.5934,25.4497,24.695,24.7986,25.4123,25.9793,26.3239,26.5472,27.2477,28.3619,27.5774,26.5155,25.427,24.5558,23.8948,23.173,23.2856,23.2239,23.134819,23.6697,23.4891,24.3489,25.7889,26.868,26.9659,26.673,26.1058,26.254,26.9074,27.0303,27.7033,28.3663,28.4327,29.6175,29.7665,28.9253,27.4317,27.5707,26.4778,26.7273,26.7814,26.8719,27.4811,30.3426,32.525,33.6201,33.4192,32.0992,30.7071,29.3019,28.4304,27.8237,27.566,27.8281,27.5994,27.0926,27.7267,29.7393,30.8125,30.0126,28.4316,25.2757,24.4422,22.7026,24.2054,24.7613,26.1109,28.7402,32.5723,32.3336,26.2783,23.8443,24.4195,22.334,21.2414,21.3154,22.2283,22.6844,22.138,21.2058,21.7052,23.7362,24.6103,23.4785,21.7034,18.2204,21.9007,21.5146,21.1255,21.7181,22.7535,25.3204,29.7146,32.2481,31.3754,28.0641,25.0809,21.7535,20.8904,20.7441,20.7969,21.1695,20.9377,20.6871,20.9882,22.8844,24.1095,23.4406,21.9001,19.0042,18.3661,18.4025,18.619,18.8446,19.8505,22.4775,25.5894,26.394,25.2384,23.7683,21.4132,20.5957,20.0614,20.1744,20.0762,20.0314,19.9703,20.0476,19.983,21.7591,22.6546,21.5698,20.2157,17.6524,16.6249
16.5767,16.2491,16.654,17.573,19.3279,22.5114,22.7007,21.4264,20.1108,18.9867,18.4696,17.7409,17.5378,17.4375,17.8378,18.1551,18.3695,18.8587,19.9615,20.3804,19.7726,19.0512,17.048,16.7582,16.416,16.6388,16.698,16.9561,16.8906,17.653,18.8389,19.6693,20.3313,20.0758,19.4074,18.8743,18.3206,18.3174,18.5693,19.2773,19.8159,19.9114,20.2047,19.6913,18.8359,17.9582,17.4581,16.5957,16.2606,15.902,15.8138,16.0191,16.1185,16.6975,17.7227,19.2395,20.0911,20.831,20.5267,20.9534,21.0301,21.4789,21.9056,21.8948,22.086,22.1696,22.764,22.862,22.121,20.1375,21.2598,20.2948,19.9912,20.1983,20.3131,21.497,24.1735,27.0748,26.7496,25.3164,24.0274,22.7722,22.1593,21.5772,21.8003,22.1637,21.7919,22.5794,22.7848,23.3601,24.4906,25.9517,24.9369,23.5718,22.2892,21.4024,20.903,21.026,21.2886,22.4117,24.9499,28.5697,28.6824,27.5891,25.7108,24.4938,23.7385,23.2127,22.9129,23.1015,23.7787,23.809,23.8478,24.4704,25.9646,27.64,27.2143,21.0518,24.6757,24.1416,23.9565,24.185,24.6038,25.7677,28.0869,32.7166,29.8886,28.5499,25.4688,23.3049,23.0065,22.9376,24.2948,24.188,23.7235,23.5718,26.2149,26.4803,28.9803,29.8851,27.8151,25.4203,28.1098,27.5695,27.4575,27.5939,27.8675,29.2676,31.966,35.5787,34.6915,32.8465,30.7527,28.2448,27.8699,27.1502,26.4253,26.6667,26.9797,26.9077,25.6493,25.0447,26.6034,28.3693,28.0921,28.8994,24.7167,25.1841
24.8131,25.1699,25.2244,26.4425,28.9957,32.21,31.814,30.032,28.081,26.5257,24.9193,22.2485,21.4993,20.845,20.9944,20.9104,21.1149,21.3891,22.1843,23.269,22.9724,21.8042,17.894,17.2422,17.2209,17.3977,17.6517,17.7503,18.0552,18.9584,19.7441,20.009,19.7407,19.1309,18.2118,17.6149,16.8588,16.519,16.5036,16.6215,16.7812,16.848,17.3683,18.212,17.9557,17.5036,16.2448,15.9033,15.9867,16.0195,16.2531,16.4799,16.4364,16.8878,16.9856,17.2674,17.1614,16.669,15.8654,15.3551,15.1143,14.8723,14.8145,14.7146,14.8087,15.0747,15.6153,16.7625,16.6429,16.0934,17.062,16.4749,16.6405,16.5621,17.1709,17.5003,18.6109,20.0068,19.8769,19.0012,17.7349,16.6795,15.7507,15.3894,14.893,14.5257,14.4868,14.5228,14.4312,14.9492,15.8006,16.7861,16.4756,16.0162,14.271,13.8814,13.8702,14.184,14.5149,14.4916,15.5672,16.4272,16.3687,15.4491,14.5114,13.5684,12.8547,12.4114,12.0598,11.7762,11.9311,11.8251,12.2921,12.5677,13.1851,13.9635,13.9637,13.2832,11.5521,11.2242,10.9829,11.1532,11.2929,11.5299,11.8929,12.8341,12.5753,11.5849,9.29544,7.80553,8.0061,8.26516,9.21857,9.1447,8.86932,9.05825,9.37192,9.81762,10.1837,10.7949,10.8549,10.7205,9.51175,9.53259,9.52784,9.71494,9.81279,9.97653,10.2039,10.3467,10.0228,9.6024,8.9673,8.62939,8.17689,7.76125,7.6122,7.6262,7.27371,7.63717,8.27668,8.46878,8.95837,9.67927,9.34374,9.0802,8.4803,8.77885
8.76473,8.27527,8.44444,8.43705,8.58839,8.73504,8.52562,8.35278,7.99887,7.57647,7.16623,6.9564,6.80319,6.82926,6.86477,7.2348,7.46436,7.8502,7.75972,8.52045,8.50023,8.43659,8.12521,8.47115,8.38177,8.1419,8.3232,8.09844,8.27946,8.37836,8.65096,8.82225,8.74883,8.38755,8.02961,7.75507,7.70564,7.84846,8.01938,8.29174,8.26258,8.43746,8.58337,8.96313,8.86811,8.5196,8.46882,8.23115,7.99045,8.03129,7.96323,7.9558,7.83811,8.20824,8.72974,9.50581,9.88922,10.0147,10.0407,10.1781,10.5078,10.4515,10.842,10.8981,10.8417,10.9785,10.9389,11.2658,11.0472,10.401,9.90088,9.38002,9.18996,8.99673,8.93801,8.93391,9.23166,9.55267,9.77296,9.72871,10.0433,9.72985,9.28996,8.91184,8.63745,8.67248,8.69724,8.88867,9.08252,9.33514,9.92151,10.6379,10.5782,9.64098,9.36906,8.87041,8.77094,8.91441,9.02885,9.28473,10.9721,13.0584,12.9788,12.2268,11.5051,10.9204,10.7522,10.6489,10.3493,10.4731,10.7003,10.8172,10.2359,10.4273,10.8663,11.4653,11.5727,10.2561,10.2897,9.50518,8.99637,8.86504,9.14604,9.05272,11.1512,14.1484,14.6506,14.461,13.8632,13.514,13.5719,13.0793,12.8342,13.0558,13.8004,13.201,12.7943,12.9694,13.309,13.1323,12.5398,11.1544,10.1462,9.47062,8.96857,8.97485,9.09742,9.36368,11.4345,14.7082,15.7902,15.679,15.3937,14.949,14.7806,14.6333,14.3453,14.4037,14.6047,14.1928,13.8063,13.7277,13.787,13.9411,13.2244,11.6696,10.135,9.2774
8.67343,8.47441,8.84088,9.06912,11.1074,14.1196,15.103,15.035,14.7598,14.2637,14.2252,13.9454,13.6072,13.2858,13.1984,13.0726,12.6417,12.3044,12.0242,11.8225,11.402,10.4316,9.55785,8.77222,8.45253,8.23131,8.13032,7.95294,8.19135,8.78146,9.71847,10.9283,11.6052,11.6159,11.3849,11.1411,11.0338,10.8371,11.0147,11.0735,11.1398,10.9299,10.6049,10.3446,10.1427,9.3772,8.56421,8.29689,8.03486,7.88098,7.88876,7.56171,7.70898,8.06325,8.68001,9.76375,10.4366,10.445,10.2948,10.1513,10.0439,10.1965,10.3629,10.6935,10.8358,11.0907,11.3436,11.5227,11.324,10.2565,9.0012,8.32043,8.07203,7.91864,8.01172,8.29485,10.3147,13.331,14.1467,13.8762,13.741,13.2253,12.8319,12.4956,12.464,12.6615,13.7413,13.9441,13.4959,13.109,13.4385,13.2316,12.6032,11.0017,9.6317,8.89463,8.57265,8.50031,8.55271,8.46096,10.6664,13.7013,14.4455,14.3764,14.2427,13.8574,13.9751,14.0819,14.1278,14.3947,15.0357,14.553,14.4508,14.6351,14.3964,13.9198,12.9707,11.607,10.5732,9.82822,9.47035,9.28016,9.26416,9.14062,9.75743,10.6286,11.8769,13.4144,14.746,15.3279,15.4646,15.6069,15.5766,15.9048,16.1318,15.8544,15.7928,16.0197,16.2096,16.0849,15.435,13.9393,12.4988,11.7759,11.3694,11.3602,11.4189,11.8887,14.8748,19.0969,20.348,20.0375,19.4626,19.32,19.3037,18.7877,19.1114,19.0714,19.1725,18.9313,18.0482,18.1101,18.4224,17.8105,17.2043,15.4448,13.7086,12.3877
11.7461,12.0468,12.6293,13.0622,16.3258,20.4654,21.7814,21.7012,21.8773,21.5299,20.5855,20.145,19.9904,19.5334,19.4117,19.1896,18.8343,18.5423,18.2744,17.698,17.2068,15.9212,14.531,13.505,13.0847,12.8796,12.7378,12.4496,12.8293,14.0334,15.9393,18.05,19.5564,20.0388,20.2995,19.9194,18.8639,18.2539,18.3233,19.4727,20.032,19.3958,18.8863,18.0227,17.7198,16.6496,15.5192,14.5012,14.0277,13.7592,13.3761,13.0393,13.2561,14.009,15.2906,16.7345,18.0532,18.7152,18.512,18.754,18.2355,17.9975,18.2241,18.6701,17.7781,17.6559,18.2253,18.5315,18.2957,16.9201,15.0768,14.0697,13.8949,13.9846,14.1068,14.8332,18.0497,21.7296,21.3423,21.041,21.1238,20.2479,20.047,20.1469,20.4569,20.1497,20.0129,18.8987,18.0305,17.7877,17.9153,18.1677,18.1473,16.7176,14.9186,13.9351,13.6182,13.507,13.4488,14.1677,17.3208,21.2061,22.3765,21.877,20.7848,20.2482,20.8319,20.1136,19.0645,19.3666,19.9169,18.7802,17.6792,18.2419,18.3756,18.2152,18.3089,16.4684,14.1671,13.5306,13.3341,13.3064,13.2475,13.9263,16.9492,20.8289,21.0997,20.3907,19.261,18.8157,18.662,18.4885,18.332,18.393,18.7288,18.1517,17.5244,17.3952,17.5969,17.325,17.0304,15.7669,14.1519,13.2457,13.0703,13.0529,12.875,13.6612,16.3919,19.8539,20.1408,19.5788,19.3473,18.9362,18.6734,18.776,19.0792,19.0981,19.9015,19.6134,18.8965,18.778,18.7,18.1219,17.1864,14.7925,12.6441,11.5036
11.0358,10.9119,10.5306,11.4183,14.5641,18.2592,18.9872,17.9153,17.5956,17.4969,17.5819,16.9837,15.8257,15.7315,16.1,15.6754,15.4212,15.5829,15.1695,14.8701,14.3401,13.2643,11.9924,11.236,10.8361,10.6493,10.6128,10.6619,11.078,12.2608,14.1172,16.045,17.217,17.4855,17.3236,16.838,16.6912,16.6091,16.5482,16.5183,16.6183,16.7187,16.2826,15.5564,15.0809,14.4981,13.581,12.8024,12.3288,11.9712,11.7428,11.6949,11.7758,11.9842,12.9356,14.0975,14.91,15.1803,15.2098,15.2673,15.3152,15.5734,15.7483,15.3082,15.0632,15.1729,15.8868,16.0794,15.7761,14.6755,13.146,12.4556,12.0596,11.7604,11.8339,12.5375,15.3267,19.5492,21.4075,21.0695,20.0376,20.007,20.05,19.5528,19.6109,19.4889,19.6349,19.0959,18.7508,18.8385,18.4665,17.9239,17.1199,15.9214,14.2152,13.1324,12.7367,12.5915,12.5613,12.4739,15.2949,19.513,20.1954,19.4306,18.2642,17.3446,16.9886,16.9019,16.9475,16.9894,17.6147,17.6405,17.4278,17.6102,17.7018,17.2676,16.579,14.0492,12.3793,11.3672,10.8138,10.8864,10.9824,11.5551,13.7283,17.1679,18.5152,18.5351,18.3424,17.3092,17.0479,16.6136,16.6488,16.2831,15.9767,15.6695,15.1189,14.8757,14.9702,14.7539,14.191,13.1306,11.61,10.6731,10.2294,10.0343,9.85216,10.3523,12.6595,16.1864,17.4224,17.2617,16.8197,16.2275,15.9119,15.6051,15.2954,14.9292,14.9241,14.4013,14.0509,14.0267,13.7188,13.5964,13.0873,12.4374,11.265,10.1536
9.56682,9.20473,8.98135,9.07118,9.73358,11.4663,13.3675,13.6052,12.7272,11.7904,11.0592,10.5377,10.3467,10.2881,10.109,9.95457,9.82561,9.90228,9.90411,9.79731,9.77924,9.71371,9.0655,8.5178,8.24173,8.02336,7.71238,7.69114,7.90216,8.46098,9.32324,10.4979,11.2858,11.3846,11.3654,11.1699,10.8107,10.317,10.5112,10.5521,10.9103,10.8367,10.4684,10.1083,9.74279,9.54934,8.94888,8.45935,8.01436,7.73,7.34539,7.2474,7.34554,7.70542,8.24512,9.36371,10.4505,10.5625,11.1421,11.1925,11.0401,11.0966,11.2421,11.1319,11.3241,11.1728,11.5366,11.559,11.2329,10.526,9.46779,8.465,7.90341,7.63067,7.43784,7.97301,9.98931,12.6729,13.5931,13.3883,13.0695,12.5803,12.4398,12.5135,12.5557,12.6297,12.4574,11.8862,11.9387,12.0249,12.0019,11.7304,11.1092,9.81481,8.97336,8.24509,7.79288,7.66356,7.39732,7.78331,9.50448,12.334,13.2907,13.38,13.3997,13.0179,13.0512,12.9225,12.9566,12.9926,13.221,12.7741,12.2744,12.4288,12.2795,11.369,11.1257,10.1843,8.87912,8.10828,7.75605,7.46911,7.27346,7.66402,9.39836,12.2928,13.2914,13.2337,13.1768,13.021,13.3557,13.262,13.1444,13.27,13.3286,12.6975,11.5698,11.847,11.9382,11.7009,11.0479,9.997,8.67331,7.93095,7.6125,7.43763,7.23694,7.50236,9.2098,12.0506,13.1723,13.1629,13.1047,12.5746,12.4728,12.368,12.49,12.8551,13.4145,13.3308,12.7364,12.5439,12.6406,12.242,11.7234,10.3933,9.48171,8.58215
8.26909,8.01317,7.83573,8.13946,9.81978,12.4935,13.4221,13.4083,13.264,13.1144,12.9503,12.9185,12.5966,12.3284,12.5231,12.3529,12.1573,11.9775,11.6405,11.0429,10.5445,10.1508,9.34473,8.73299,8.29334,8.00889,7.72188,7.83982,8.20924,8.93803,10.114,11.4567,12.3637,12.8324,12.8984,11.9134,11.5719,11.3646,11.6934,12.0597,12.2161,12.1259,11.6686,11.0354,10.7031,10.4499,9.97194,9.41959,9.07457,8.69613,8.46645,8.52181,8.76706,9.26065,10.033,10.9494,11.8276,11.984,12.0801,12.0452,11.9817,12.1413,12.3679,12.3408,12.5067,12.7247,12.9321,12.7546,12.4479,11.7224,10.6777,9.84959,9.56264,9.2533,9.18699,9.70519,12.0321,15.4298,16.4803,16.3974,16.244,16.1117,16.044,16.0129,15.6106,15.5116,15.9719,15.6495,14.7812,14.2658,14.2567,14.3487,13.8375,12.4862,11.673,10.7703,10.4246,10.0641,10.0429,10.5616,12.9397,16.3709,17.1202,16.6702,16.5977,16.0914,15.9007,15.9372,15.9186,16.3683,17.4399,17.1952,17.2443,17.3499,17.3837,17.0698,15.9537,14.4908,12.9159,11.9284,11.4677,11.1884,11.0596,11.5737,14.0554,17.898,18.6249,18.1154,17.6339,17.1185,16.8617,16.7349,16.7037,16.3185,16.293,15.8556,15.1049,14.4567,14.0727,13.4947,12.9226,12.2299,11.5749,10.9156,10.4541,10.154,9.99775,10.0517,10.5975,11.2212,11.7949,12.6668,13.3027,13.5723,13.3935,13.9091,15.1126,15.4933,15.8536,15.7208,15.3119,14.7858,14.2862,14.1472,13.7168,13.1011,12.3931,11.4037
11.2999,11.0017,10.8839,11.4276,13.1172,15.5661,17.5876,18.9849,19.5641,18.7116,19.202,19.2419,18.863,18.2133,18.1267,17.6189,17.171,16.7326,16.0677,15.1493,13.7565,13.0672,12.5572,11.7329,11.3023,10.8634,10.5081,10.4859,10.6321,11.2142,11.9197,13.1198,13.5844,13.5006,13.1861,12.8757,12.4742,12.3192,12.2234,12.4095,12.6014,12.8543,12.5476,11.8357,11.0297,10.7332,10.3829,10.1199,9.84826,9.33984,9.17286,9.10335,9.23926,9.6372,10.4436,11.2899,12.1356,12.4235,12.3756,11.6546,11.6223,11.841,12.5038,12.6294,12.9145,12.8897,12.8884,12.8672,12.3039,11.3721,10.233,9.40692,8.954,8.61878,8.44842,8.93185,11.0392,13.9568,14.9693,15.0267,14.7396,14.3907,14.42,14.1232,13.947,13.9474,14.2149,13.5209,13.068,12.8375,12.8496,12.7971,11.9815,10.7221,9.63403,8.91287,8.58059,8.58607,8.79204,8.91449,10.6305,13.35,14.1549,14.1697,13.9608,13.5653,12.9048,12.765,12.9183,13.0009,13.5247,13.1288,12.7648,12.9393,13.0009,12.5334,12.008,10.942,10.0775,9.56019,9.12607,8.80201,8.71022,9.12498,10.4468,12.984,13.9359,14.2002,14.1631,13.8996,13.7115,13.8625,13.9476,13.9307,14.1691,13.0337,12.2847,11.6603,11.9735,11.8702,11.0619,10.307,9.31957,8.54276,8.00643,7.75401,7.77512,8.12399,9.87072,12.4811,13.341,13.164,12.321,12.161,12.1582,12.3935,13.1503,12.9845,13.0401,12.5425,12.0557,12.1192,12.0471,11.3815,10.6409,9.8639,8.66442,8.09991
7.60298,7.20869,7.07979,7.38322,9.0403,11.5368,12.6521,12.6636,12.5877,12.1688,12.5816,13.2366,13.3012,13.2847,13.1942,12.7822,12.3116,12.0876,11.422,10.7829,10.2201,9.7356,9.06,8.3843,8.13787,7.82283,7.49598,7.51837,7.70908,8.22421,9.13119,9.43264,10.1482,10.8021,10.6459,10.4496,10.1982,10.0871,9.85596,9.69775,9.53011,9.36951,9.23293,8.97023,8.75055,8.57386,8.1878,7.71558,7.4121,7.05639,6.41985,6.32324,6.42795,7.0228,7.33661,8.0504,8.71915,8.9718,9.02553,9.24379,9.4611,9.53016,9.44345,9.76542,9.89516,9.78578,9.17988,8.65745,8.45424,8.69295,8.18467,7.53076,7.51748,7.22834,7.15856,7.24871,7.74277,8.3705,8.6373,9.00398,9.7113,10.4882,10.8128,10.4945,10.4758,10.9263,11.725,11.8044,11.7765,11.7577,11.6798,11.4902,10.8794,10.061,9.17129,8.5417,8.03625,7.78336,7.72555,8.21836,9.61345,12.1102,12.5757,12.7568,13.0929,12.8457,12.9207,12.7604,12.8308,12.5695,12.598,12.2639,11.2583,10.827,10.9003,11.2242,10.6432,9.48774,8.6649,7.93427,7.57339,7.09052,7.14952,7.5442,8.42914,11.1815,12.4615,12.6265,12.9798,12.8379,12.9384,12.7747,12.3112,12.0403,12.2834,12.0024,12.168,12.2983,12.4674,11.8835,10.8927,9.70994,8.63709,8.10257,7.86169,7.6127,7.60809,8.14429,10.0964,12.8726,13.6797,13.8012,14.055,14.1331,14.124,13.8598,13.6298,13.1919,13.0698,12.5315,11.8404,11.6153,11.4929,11.0353,10.4324,9.78144,8.90192,8.10242
7.76418,7.4608,7.31063,7.67969,9.27872,11.1856,11.5065,11.5861,11.8282,11.8685,11.7043,11.749,12.2873,11.8834,11.7643,11.4089,10.8708,10.6913,10.4035,9.9254,9.39486,8.92784,8.49963,7.88012,7.38314,7.01299,6.9158,7.00164,7.17417,7.67655,8.57296,9.57837,10.2523,10.225,10.0869,9.98093,9.80826,9.82718,9.86679,9.96956,9.8745,9.64983,9.37397,8.95002,8.79401,8.13821,8.08298,7.60066,7.25721,6.93106,6.65292,6.57437,6.67015,7.00705,7.45793,8.2141,8.37619,8.62223,8.48147,8.32128,8.46743,8.86719,9.5384,9.90638,10.1865,10.4523,10.3771,10.08,9.74217,9.06268,8.27298,7.61868,7.34475,7.12155,7.03684,7.4209,9.14931,11.7569,12.7678,12.8762,12.1269,11.1586,11.198,11.6786,11.9319,12.3426,12.5725,12.0962,11.3497,11.3103,11.4994,11.0824,10.2485,9.28608,8.45189,7.855,7.42252,7.23167,7.11239,7.48327,9.18946,11.8427,12.5642,12.6345,12.5282,12.3221,12.3066,12.332,12.3598,12.4642,12.8633,12.3213,11.6576,11.9727,12.0252,11.5544,10.8054,9.83316,8.86452,8.11994,7.76799,7.48876,7.39092,7.79053,9.46056,11.9642,12.8428,12.7833,12.5605,12.0639,12.4591,11.9604,11.7133,11.7545,11.9531,11.4151,10.8269,10.9431,11.0375,10.7439,10.1217,9.29352,8.49234,7.8477,7.43498,7.08126,7.11191,7.4595,9.1378,11.6131,12.5066,12.5377,12.4282,12.2124,12.3046,12.3044,12.1977,12.0825,12.3489,11.9972,11.5566,11.3987,11.3514,10.8788,10.2134,9.30643,8.54413,7.93351
7.64331,7.2685,7.14561,7.51811,9.00644,11.3107,12.4415,12.83,13.1331,13.2153,13.3158,13.1636,12.7608,12.4003,12.1461,11.667,11.4848,11.1505,10.4993,9.72369,9.24268,8.74881,8.53459,8.23474,7.815,7.46531,7.3311,7.38831,7.68293,8.2597,9.08591,10.0463,10.6455,10.8263,10.8235,10.5816,10.4387,10.4033,10.3438,10.3601,10.5919,10.4051,10.0761,9.6665,9.29356,8.92258,8.70021,8.23811,7.52417,7.08206,7.15493,7.39842,7.50207,7.76159,8.20837,8.91626,9.52931,9.73967,9.96215,9.71644,9.62743,9.60198,10.0576,10.0486,9.84629,9.91093,10.2461,10.0536,9.74381,9.44155,8.99051,8.22454,7.50091,7.26516,7.15029,7.52091,9.18376,11.5181,12.2936,12.8167,12.9923,12.777,12.9529,12.8428,12.7238,12.4835,12.6204,12.2464,11.7639,11.5786,11.4327,11.0516,10.3122,9.38354,8.59487,8.12655,7.79659,7.46574,7.31794,7.67009,9.12748,11.4254,12.3697,12.5369,12.6409,12.3954,12.4018,12.3716,12.4368,12.2078,12.5879,12.1249,11.7732,11.5157,11.4219,11.072,10.2141,9.50894,8.73963,8.182,7.71283,7.48639,7.57866,7.92306,9.59848,11.7518,12.7348,12.9958,13.0456,12.8358,12.6586,12.6646,12.5192,12.5295,12.7492,12.3372,12.2549,12.1709,12.142,11.6766,10.8977,9.97199,9.20818,8.5808,8.25645,7.99815,7.81186,7.62536,9.14914,11.5341,12.7169,12.9958,13.2022,13.2276,13.0277,12.9061,13.1233,13.4308,13.9026,13.6724,13.3588,12.468,12.5301,12.2478,11.6286,10.7072,9.81121,9.14319
8.77559,8.4533,8.02405,8.2676,9.66951,11.9011,12.9888,13.3786,13.2863,13.27,13.1327,13.2199,13.1133,13.2808,13.2377,12.8207,12.4362,11.4559,10.8547,10.0428,9.57268,9.30419,8.78467,8.14436,8.11384,7.91776,7.69805,7.7104,7.9874,8.54401,9.40469,10.4523,11.1542,11.2435,11.2773,11.0545,10.9531,11.2071,11.5848,11.6654,11.7293,11.2772,10.9529,10.0085,9.42452,8.84437,8.12888,7.67241,7.40296,7.22325,7.06017,7.01553,7.10117,7.37495,7.7977,8.67605,9.20642,9.60542,10.08,10.1198,10.3898,10.8347,11.1208,10.9231,11.3153,11.3701,11.0086,10.8082,10.3383,9.80942,9.21903,8.59416,8.28342,7.90547,7.8692,8.23934,9.75077,12.0992,13.1159,13.8125,14.1305,14.0655,14.1886,14.2063,14.0165,14.0926,14.5873,14.0697,13.5809,13.2624,13.2988,12.9101,12.0652,11.1704,10.3318,9.77421,9.44005,9.25102,9.091,9.52151,11.2462,13.7006,14.7048,14.9817,14.9842,14.6115,14.5753,14.1254,13.9031,13.9483,14.591,14.5865,14.302,14.1512,14.0122,13.5054,12.8026,11.8406,11.1117,10.5142,10.103,9.88339,9.76637,10.1269,11.7757,14.0227,14.9992,15.2139,15.258,15.377,15.6746,15.3705,15.5037,15.2921,15.4909,15.0489,14.6797,14.5325,14.1113,13.8416,13.0779,12.076,11.1503,10.4994,10.1949,9.96761,9.80759,10.3445,12.2772,14.7864,15.888,16.1246,16.2157,15.9647,15.7359,14.8717,15.046,14.9461,15.1064,14.687,14.1381,14.0853,13.5012,12.9122,12.2894,11.5674,10.7411,10.1724
9.85823,9.56034,9.36962,9.70726,11.5278,13.8272,14.9317,15.511,15.8453,15.7303,15.7686,15.4797,15.2947,14.8482,14.6832,14.1515,13.6149,13.2822,12.7088,12.1929,11.4234,10.7909,10.3027,9.74409,9.39032,9.10254,8.735,8.72965,8.97836,9.46399,10.2193,11.1799,11.6986,11.6454,11.5333,11.194,10.89,10.984,11.0577,10.8736,10.8233,10.8854,10.7418,10.4189,10.0204,9.62516,9.10371,8.31191,8.5343,8.4239,8.14922,8.11253,8.31204,8.57393,9.02953,9.69271,10.0649,10.3517,10.3452,10.2403,10.1859,10.3119,10.6047,10.6046,10.6438,10.6042,10.333,10.1316,9.8917,9.50689,9.0878,8.47946,8.26167,8.12503,8.02428,8.35989,9.81227,11.6258,12.925,13.5349,13.6832,13.5281,13.3862,13.3073,13.3494,13.4035,13.404,13.0037,12.637,12.5507,12.2845,11.7499,11.076,10.2435,9.55684,8.54328,8.57704,8.37451,8.31597,8.65832,9.97308,11.8102,12.7557,13.3374,13.4564,13.3532,13.2252,13.1209,12.7901,12.5102,12.3326,11.6563,11.026,10.826,10.6576,10.3419,9.99751,9.48456,8.97306,8.48903,8.21662,8.03836,7.79687,8.12894,9.43049,11.0184,11.9574,12.4168,12.5368,12.3322,12.1094,11.9892,11.6919,11.3416,11.3069,10.8576,10.4892,10.3076,10.2243,9.88631,9.44478,9.00139,8.54149,8.08475,7.88532,7.76557,7.57492,7.82348,8.73788,10.1135,10.9312,11.321,11.463,11.141,11.1294,11.0727,10.9825,10.7527,10.3763,10.1407,9.8959,9.78745,9.44291,9.47502,9.1242,8.68334,8.16041,7.61406
7.69175,7.62842,7.51451,7.72219,8.79127,10.246,11.2632,11.5954,11.7867,11.6136,11.4772,11.1826,10.9593,10.3811,10.3045,10.1658,9.87661,9.84835,9.08353,8.93291,8.77857,8.61955,8.40443,7.95322,7.63583,7.33033,7.10425,7.13592,7.30568,7.47452,8.01117,9.15034,9.79297,10.1173,10.27,10.3447,10.2401,10.0508,9.89251,9.81003,9.55938,9.42101,9.13799,8.87295,8.6653,8.62451,8.58499,8.23145,7.9419,7.73269,7.42266,7.37386,7.47144,7.74406,8.12696,8.6753,9.31783,9.625,9.78187,9.84686,9.81737,9.94471,10.0678,10.0843,10.1799,10.297,10.3996,10.1559,10.0056,9.75646,9.25688,8.66839,8.4283,8.31675,8.14654,8.3042,9.43995,11.0015,12.0821,12.7397,13.1544,13.158,13.1188,13.2581,13.1266,12.9424,12.8873,12.5155,12.1735,12.0241,11.6074,11.1084,10.7099,10.1583,9.66797,9.08342,8.70637,8.64086,8.17462,8.1945,9.30304,10.4885,11.532,12.0243,12.0967,11.9101,12.0281,11.8381,11.5233,11.5324,11.739,11.4555,11.0589,10.8654,10.5125,9.8772,9.8658,9.65072,9.26842,8.72919,8.52147,8.44442,8.23837,8.43643,9.44768,10.6307,11.3679,11.894,11.9873,11.7569,11.5362,11.4581,11.3035,11.0705,10.8214,10.5626,10.1849,9.78157,9.4902,9.64254,9.31354,8.85705,8.2614,7.83828,7.61989,7.51395,7.31064,7.4318,8.3526,9.5669,10.3348,10.7733,10.9749,10.8778,10.9056,10.4542,10.1303,9.99163,9.82645,9.67265,9.82257,9.80021,9.60006,9.14088,8.8027,8.57732,8.06525,7.50552
